Year,Entity,Region,Census metropolitan area,Province/territory,Plan,Reported monthly price,Brand,Speed,Channels
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,1GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,1GB Plan,30,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,20GB Plan,75,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,20GB Plan,75,Rogers,5G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,25/3 Mbps,50,Rogers,,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,2GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,2GB Plan,45,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,50/10 Mbps,65,Rogers,,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,50GB Plan,125,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,50GB Plan,125,Rogers,5G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,5GB Plan,45,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,5GB Plan,50,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,5GB Plan,75,Rogers,5G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,Cable,24.99,,,36
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,Talk Plan,25,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,Talk Plan,25,Rogers,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,10GB Plan,60,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,1GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,1GB Plan,30,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,20GB Plan,75,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,2GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,2GB Plan,45,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,50GB Plan,125,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,5GB Plan,45,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,5GB Plan,50,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,Talk Plan,25,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,Talk Plan,25,Rogers,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,100/15 Mbps,75,Rogers,,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,10GB Plan,60,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,10GB Plan,75,Rogers,5G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,1GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,1GB Plan,30,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,20GB Plan,75,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,20GB Plan,75,Rogers,5G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,25/3 Mbps,50,Rogers,,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,2GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,2GB Plan,45,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,50/10 Mbps,65,Rogers,,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,50GB Plan,125,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,50GB Plan,125,Rogers,5G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,5GB Plan,45,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,5GB Plan,50,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,5GB Plan,75,Rogers,5G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,Cable,24.99,,,36
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,Talk Plan,25,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,Talk Plan,25,Rogers,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,10GB Plan,60,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,1GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,1GB Plan,30,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,20GB Plan,75,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,2GB Plan,35,Chatr,3G,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,2GB Plan,45,Fido,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,50GB Plan,125,Rogers,LTE,
2020,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,5GB Plan,45,Chatr,3G,
